index,dataset,polarity,truthfulness,fold,txt_path
1275,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold1,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold1/t_sofitel_5.txt
1276,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold1,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold1/t_sofitel_6.txt
1277,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold1,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold1/t_sofitel_7.txt
1278,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold1,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold1/t_sofitel_8.txt
1279,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold1,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold1/t_sofitel_9.txt
1280,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_1.txt
1281,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_10.txt
1282,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_11.txt
1283,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_12.txt
1284,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_13.txt
1285,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_14.txt
1286,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_15.txt
1287,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_16.txt
1288,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_17.txt
1289,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_18.txt
1290,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_19.txt
1291,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_2.txt
1292,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_20.txt
1293,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_3.txt
1294,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_4.txt
1295,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_5.txt
1296,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_6.txt
1297,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_7.txt
1298,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_8.txt
1299,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_affinia_9.txt
1300,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_1.txt
1301,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_10.txt
1302,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_11.txt
1303,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_12.txt
1304,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_13.txt
1305,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_14.txt
1306,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_15.txt
1307,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_16.txt
1308,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_17.txt
1309,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_18.txt
1310,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_19.txt
1311,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_2.txt
1312,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_20.txt
1313,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_3.txt
1314,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_4.txt
1315,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_5.txt
1316,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_6.txt
1317,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_7.txt
1318,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_8.txt
1319,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_ambassador_9.txt
1320,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_1.txt
1321,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_10.txt
1322,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_11.txt
1323,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_12.txt
1324,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_13.txt
1325,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_14.txt
1326,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_15.txt
1327,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_16.txt
1328,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_17.txt
1329,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_18.txt
1330,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_19.txt
1331,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_2.txt
1332,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_20.txt
1333,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_3.txt
1334,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_4.txt
1335,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_5.txt
1336,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_6.txt
1337,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_7.txt
1338,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_8.txt
1339,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_hardrock_9.txt
1340,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_1.txt
1341,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_10.txt
1342,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_11.txt
1343,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_12.txt
1344,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_13.txt
1345,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_14.txt
1346,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_15.txt
1347,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_16.txt
1348,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_17.txt
1349,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_18.txt
1350,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_19.txt
1351,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_2.txt
1352,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_20.txt
1353,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_3.txt
1354,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_4.txt
1355,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_5.txt
1356,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_6.txt
1357,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_7.txt
1358,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_8.txt
1359,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold2,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold2/t_talbott_9.txt
1360,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_1.txt
1361,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_10.txt
1362,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_11.txt
1363,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_12.txt
1364,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_13.txt
1365,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_14.txt
1366,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_15.txt
1367,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_16.txt
1368,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_17.txt
1369,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_18.txt
1370,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_19.txt
1371,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_2.txt
1372,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_20.txt
1373,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_3.txt
1374,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_4.txt
1375,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_5.txt
1376,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_6.txt
1377,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_7.txt
1378,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_8.txt
1379,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_conrad_9.txt
1380,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_1.txt
1381,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_10.txt
1382,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_11.txt
1383,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_12.txt
1384,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_13.txt
1385,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_14.txt
1386,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_15.txt
1387,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_16.txt
1388,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_17.txt
1389,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_18.txt
1390,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_19.txt
1391,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_2.txt
1392,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_20.txt
1393,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_3.txt
1394,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_4.txt
1395,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_5.txt
1396,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_6.txt
1397,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_7.txt
1398,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_8.txt
1399,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_fairmont_9.txt
1400,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_1.txt
1401,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_10.txt
1402,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_11.txt
1403,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_12.txt
1404,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_13.txt
1405,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_14.txt
1406,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_15.txt
1407,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_16.txt
1408,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_17.txt
1409,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_18.txt
1410,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_19.txt
1411,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_2.txt
1412,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_20.txt
1413,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_3.txt
1414,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_4.txt
1415,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_5.txt
1416,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_6.txt
1417,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_7.txt
1418,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_8.txt
1419,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_hyatt_9.txt
1420,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_1.txt
1421,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_10.txt
1422,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_11.txt
1423,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_12.txt
1424,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_13.txt
1425,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_14.txt
1426,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_15.txt
1427,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_16.txt
1428,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_17.txt
1429,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_18.txt
1430,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_19.txt
1431,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_2.txt
1432,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_20.txt
1433,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_3.txt
1434,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_4.txt
1435,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_5.txt
1436,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_6.txt
1437,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_7.txt
1438,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_8.txt
1439,op_spam_v1.4,positive_polarity,truthful_from_TripAdvisor,fold3,op_spam_v1.4/positive_polarity/truthful_from_TripAdvisor/fold3/t_omni_9.txt
